Id;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Sep;Oct;Nov;Dic;Tot
024000199000016 - GREVENSTEINER HELL 50CL RET. ;14.72;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.72
024000200000001 - GREVENSTEINER BARRIL 30 L ;1382.67;2823.9;4659.64;3414.66;4068.48;4332.88;3532.03;2805.1;4260.74;3395.38;5395.39;3702.06;43772.93
024000202000016 - GREVENSTEINER ORIGINAL RT 16X50 CL ;281.92;304.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;585.98
024000203000001 - PACK GREVENS. 5 BOT+JARRA ORIG ;180.0;0.0;0.0;0.0;0.0;0.0;225.0;0.0;0.0;75.0;98.61;412.3;990.91
024000204000001 - GREVENSTEINER ORIGINAL 33CL ;0.0;0.0;0.0;0.0;0.0;0.0;-11.28;0.0;2.26;0.0;0.0;0.0;-9.02
024000204000020 - GREVENSTEINER ORIGINAL 20X33CL ;0.0;84.6;272.6;417.36;266.94;84.6;98.69;63.44;141.0;441.8;456.84;327.12;2654.99
024000206000001 - GREVENSTEINER ORIG. LATA 50CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
024000206000024 - GREVENSTEINER ORIG. LATA 6X4X50CL ;119.04;163.92;165.6;0.0;149.04;0.0;149.04;49.68;0.0;82.8;79.49;211.98;1170.59
024000210000001 - GREVENSTEINER ORIGINAL 50 CL ;48.45;139.44;23.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;211.13
024000210000016 - GREVENSTEINER ORIGINAL 16X50CL ;431.28;864.54;1460.11;1131.19;1176.79;840.31;1743.23;524.5;1487.41;599.68;465.56;895.76;11620.36
024000211000001 - GREVENSTEINER HELL 50CL ;19.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.5
024000211000016 - GREVENSTEINER HELL 16X50CL ;69.86;0.0;73.05;35.43;116.88;74.38;109.8;38.96;113.34;17.71;125.73;81.46;856.6
024000212000001 - GREVENSTEINER HELL 0. 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.26;0.0;0.0;0.0;2.26
024000212000020 - GREVENSTEINER HELL 20X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.12;22.56;67.68
024000213000001 - PACK GREVENS. 5 BOT+JARRA ORIG ;225.0;178.06;213.01;53.5;437.4;82.6;107.0;53.5;189.98;136.9;123.9;21.77;1822.62
024000232000024 - VELTINS S/ALCOHOL RET. 24X33CL ;244.8;271.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;516.48
024000306000001 - VELTINS PILS LATA 50CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
024000306000024 - VELTINS PILS 24X50CL ;37.44;65.28;39.6;66.0;52.8;66.0;158.4;0.0;26.4;66.0;139.92;153.12;870.96
024000343000001 - GREVENSTEINER ORIG.RET.33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
024000343000020 - GREVENSTEINER ORIG.RET.20X33CL ;105.0;104.56;16.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;226.16
024000568000020 - GREVENSTEINER HELL RET 20X.33CL ;9.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.92
024000880000001 - VELTINS RADLER RET. 33CL ;0.0;0.0;23.2;23.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.4
024000880000024 - VELTINS RADLER RET. 24X33CL ;151.8;196.16;244.24;249.8;197.28;206.14;250.69;131.86;288.91;161.6;310.53;263.21;2652.22
027000020000001 - M&F - PALE ALE  20L BARRIL 20L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
027000033000001 - MAISELï¿½S WEISSE ORIG.30L BARRIL 30L;368.28;677.17;1131.08;380.16;304.13;380.15;456.19;152.06;76.03;0.0;430.5;0.0;4355.75
027000034000001 - MAISELï¿½S WEISSE DUNKEL 30L BARRIL 30L;0.0;68.4;0.0;146.88;0.0;83.7;2.7;0.0;0.0;0.0;861.0;123.0;1285.68
027000101000020 - AKTIEN ORIGINAL 50CL CAJA 20 X 50CL;21.0;0.0;24.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.67
027000102000001 - AKTIEN DUNKEL 50CL BOT 50CL;0.0;33.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.3
027000102000020 - AKTIEN  DUNKEL 50CL CAJA20 X 50CL;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0
027000103000020 - AKTIEN ZWICK 50CL CAJA20 X 50CL;21.0;49.34;54.27;132.59;148.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;405.2
027000104000001 - MAISEL WEISSE ORIGINAL 50CL BOT.50CL;0.0;132.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.12
027000104000020 - MAISEL WEISSE ORIG.HEFFE 50CL CAJA 20 X50;41.66;32.8;492.1;180.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;746.94
027000105000001 - MAISELï¿½S WEISSE DUNKEL 50CL BOT 50CL;0.0;66.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.6
027000105000020 - MAISELï¿½S WEISSE DUNKEL 50CL CAJA 20X50CL;37.0;0.0;54.27;96.2;59.2;66.6;0.0;0.0;0.0;0.0;0.0;0.0;313.27
027000106000020 - MAISELï¿½S WEISSE KRISTAL 50CL CAJA 20 x 50CL;22.4;0.0;0.0;373.9;193.62;66.6;37.0;0.0;0.0;0.0;0.0;0.0;693.52
027000108000001 - STEFANï¿½S INDIAN ALE 75CL BOT 75CL;48.75;18.75;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0
027000108000006 - STEFANï¿½S INDIAN ALE 75CL CAJA 6X75CL;0.0;58.59;141.74;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;290.33
027000109000001 - JEFFï¿½S BAVARIAN ALE 75CL BOT 75CL;48.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.75
027000109000006 - JEFFï¿½S BAVARIAN ALE 75CL CJA 6X75CL;0.0;43.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.59
027000110000001 - MARCï¿½S CHOCOLAT BOCK 75CL BOT 75CL;48.75;18.75;18.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.25
027000110000006 - MARCï¿½S CHOCOLAT BOCK 75CL CAJA 6X75CL;0.0;43.59;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.59
027000111000001 - PACK MAISEL & FRIENDS 3BOT+COP ;15.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.21
027000112000001 - M&F. PALE ALE 33CL BOT 33 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
027000112000024 - M&F. PALE ALE 33CL CAJA 6x4x33 CL;0.0;0.0;66.63;0.0;34.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.81
027000113000001 - BAYREUTHER HELL 50 CL BOT.50CL;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75
027000114000024 - M&F. WEIZEN IPA CITRILLA 33CL CAJA 6x4x33 CL;0.0;20.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.4
027000115000001 - Maisel & Friend IPA 33CL BOT 33 CL;0.0;69.4;35.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0
027000115000024 - Maisel & Friend IPA 33CL CAJA 6x4x33 CL;0.0;185.81;322.95;271.28;350.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1130.36
027000118000024 - M&F HOPPY HELL 33CL 24X33CL;0.0;0.0;21.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.36
027000119000024 - M&F PALE ALE ALKOHOLFREI 33CL CAJA 24X33CL;0.0;21.36;0.0;54.58;34.18;68.35;0.0;0.0;0.0;0.0;0.0;0.0;178.47
027000120000024 - MAISEL WEISSE ORIGINAL 33CL CAJA 24 X 33CL;17.6;17.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.29
027000122000001 - MAISEL WEISSE ALKOHOLFREI 33CL BOT.33CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
027000122000024 - MAISEL WEISSE ALKOHOLFREI 33CL CAJA 24 X 33CL;30.36;0.0;57.29;20.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.17
027000123000020 - AKTIEN ORIGINAL 50CL RET. CAJA 20 X 50CL;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0
027000125000020 - AKTIEN ZWICK 50CL RET. CAJA 20 X 50CL;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0
027000126000020 - MAISEL WEISSE ORIG.50CL RET. CAJA 20 X 50CL;44.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0
027000127000001 - MAISEL WEISSE ORIG.33CL RET. BOT.33CL;3.7;2.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.25
027000127000024 - MAISEL WEISSE ORIG.33CL RET. CAJA 24 X 33CL;0.0;0.0;0.0;-21.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-21.84
027000128000020 - MAISEL WEISS DUNKEL 50CL RET. CAJA 20 X 50CL;88.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0
027000132000020 - BAYREUTHER HELL 50 CL RET. CAJA 20 X 50CL;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
027000133000020 - BAYREUTHER HELL 33 CL RET. CAJA 20 X 33CL;0.0;0.0;14.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.08
027000134000024 - M&F  PALE ALE 33 cl RET. CAJA 24 X 33CL;52.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.8
027000135000024 - Maisel & Friend IPA 33CL CAJA 24 X 33CL;17.6;98.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.93
027000138000024 - M&F PALE ALE ALKOHOLF 33CL RET CAJA 24 X 33CL;0.0;26.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.4
028000001000024 - LICORNE BIO 24X27.5 CL ;0.0;0.0;0.0;0.0;0.0;0.0;40.56;0.0;0.0;33.79;32.45;0.0;106.8
028000002000001 - LICORNE BLACK 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
028000002000024 - LICORNE BLACK 8X3X33CL ;0.0;0.0;0.0;0.0;0.0;34.8;197.18;27.84;110.77;0.0;139.2;62.64;572.43
028000003000024 - LICORNE WHITE 8X3X33CL ;0.0;0.0;0.0;0.0;0.0;69.6;90.48;0.0;27.84;34.8;83.52;0.0;306.24
028000004000024 - SLASH RED 8X3X33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;34.18;0.0;277.07;58.18;393.43
028000005000003 - SLASH ORIGIN 3X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.27;0.0;0.0;0.0;4.27
028000005000024 - SLASH ORIGIN 8X3X33CL ;0.0;0.0;0.0;0.0;0.0;42.72;252.03;160.71;0.0;0.0;174.53;34.18;664.17
028000006000003 - SLASH IPA 3X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.27;0.0;0.0;0.0;4.27
028000006000024 - SLASH IPA  8X3X33CL ;0.0;0.0;0.0;0.0;0.0;128.16;323.2;126.54;34.18;0.0;353.97;0.0;966.05
028000007000001 - KARLSBRAU HELLES 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.08;0.0;0.0;0.0;2.08
028000007000020 - KARLSBRAU HELLES 20X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;16.8;0.0;390.0;26.0;105.2;0.0;538.0
028000008000001 - KARLSBRAU KELLER 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.08;0.0;0.0;0.0;2.08
028000008000020 - KARLSBRAU KELLER 20X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;16.8;0.0;510.8;52.0;284.4;0.0;864.0
028000009000001 - KARLSBRAU PILS 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6;0.0;0.0;0.0;1.6
028000009000020 - KARLSBRAU PILS 20X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;29.8;0.0;80.0;20.0;109.8;0.0;239.6
028000010000001 - KARLSBRAU WEIZEN 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.08;0.0;0.0;0.0;2.08
028000010000020 - KARLSBRAU WEIZEN 20X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;20.8;40.3;460.2;149.5;274.0;62.4;1007.2
028000011000001 - KARLSBRAU PILS SIN 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
028000011000024 - KARLSBRAU PILS SIN 4X6X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;17.28;0.0;254.88;0.0;42.24;0.0;314.4
028000012000024 - KARLSBRAU RADLER SIN 4X6X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;110.35;0.0;16.32;61.2;150.96;40.8;379.63
028000013000024 - EL GRANDE 8X3X33 CL ;0.0;0.0;0.0;0.0;0.0;30.0;109.98;48.99;30.0;0.0;96.0;24.0;338.97
028000015000001 - KARLSBRAU PILS BARRIL 30 L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.5;83.7;145.2
028000016000001 - KARLSBRAU WEIZEN BARRIL 30 L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1304.89;601.81;1684.16;1006.88;4597.74
028000018000001 - KARLSBRAU LAGER BARRIL 30L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;268.21;1757.7;2025.91
028000020000001 - INSEL PLISNER 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;0.0;0.0;10.6
028000020000004 - INSEL PILSNER 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.43;0.0;19.43;0.0;38.86
028000020000012 - INSEL PILSNER 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.44;25.44;0.0;76.32;25.44;152.64
028000021000001 - INSEL KAP 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;0.0;0.0;10.6
028000021000004 - INSEL KAP 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.83;0.0;19.43;0.0;28.26
028000021000012 - INSEL KAP 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;128.25;114.48;63.6;127.2;50.88;484.41
028000022000001 - INSEL SAISON 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;0.0;0.0;10.6
028000022000004 - INSEL SAISON 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.83;16.96;40.63;0.0;66.42
028000022000012 - INSEL SAISON 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.88;82.68;0.0;178.08;128.25;439.89
028000023000001 - INSEL KREIDE 33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.6;0.0;0.0;10.6
028000023000004 - INSEL KREIDE 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.43;10.6;19.43;0.0;49.46
028000023000012 - INSEL KREIDE 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.88;90.09;50.88;127.2;51.93;370.98
028000024000001 - BALTIC ALE 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.4;0.0;11.4;0.0;0.0;22.8
028000024000004 - BALTIC ALE 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.5;22.8;20.9;0.0;53.2
028000024000012 - BALTIC ALE 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.28;271.31;65.04;163.74;28.49;584.86
028000025000001 - BALTIC STOUT 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.4;17.1;0.0;28.5
028000025000004 - BALTIC STOUT 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.9;41.04;66.5;0.0;128.44
028000025000012 - BALTIC STOUT 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;61.56;138.36;68.4;65.04;167.58;27.36;528.3
028000026000001 - BALTIC DUBBEL 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.4;17.1;18.24;46.74
028000026000004 - BALTIC DUBBEL 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.5;0.0;20.9;0.0;30.4
028000026000012 - BALTIC DUBBEL 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;62.69;83.64;148.19;143.64;201.78;171.0;810.94
028000027000001 - BALTIC TRIPEL 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.24;18.24
028000027000004 - BALTIC TRIPEL 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.5;34.2;20.9;0.0;64.6
028000027000012 - BALTIC TRIPEL 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;55.85;111.0;171.0;225.72;331.74;218.88;1114.19
028000028000004 - BALTIC GOSE 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.9;34.2;43.7;0.0;98.8
028000028000012 - BALTIC GOSE 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;34.2;83.64;88.92;34.2;194.94;28.92;464.82
028000029000001 - INSEL UBERSEEHOPFEN 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.4;0.0;22.8;0.0;0.0;34.2
028000029000004 - INSEL UBERSEEHOPFEN 4 X 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.9;18.24;20.9;0.0;60.04
028000029000012 - INSEL UBERSEEHOPFEN 12 X 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.77;27.36;0.0;109.44;55.85;277.42
028000030000001 - INSEL EAST COAST IPA 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.4;0.0;0.0;0.0;18.24;29.64
028000030000004 - INSEL EAST COAST IPA 4X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.25;22.8;66.5;0.0;98.55
028000030000012 - INSEL EAST COAST IPA 12X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;61.56;83.64;177.84;143.64;191.52;137.93;796.13
028000031000001 - BALTIC FARM 33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.4;0.0;0.0;11.4
028000031000004 - BALTIC FARM 4x33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.4;11.4;20.9;0.0;43.7
028000031000012 - BALTIC FARM 12 X 33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;166.85;88.92;116.28;140.22;54.72;566.99
028000032000001 - PACK KARLSBRAU KELLER 5B+JARRA ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;463.18;26.64;489.82
028000033000001 - PACK SLASH 6 X 33CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.02;565.24;32.04;613.3
028000034000001 - PACK KARLSBRAU WEIZEN 5 BOT+JA ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578.98;26.64;605.62
028000040000001 - COFFRET LICORNE NOEL  ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.4;258.0;88.88;365.28
028000040000004 - COFFRET LICORNE NOEL 4X4 ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;159.58;159.58
028000041000001 - SLASH IPA BARRIL 30 L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;183.0;457.5;366.0;1006.5
028000042000001 - SLASH RED BARRIL 30 L ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;366.0;91.5;457.5
029000003000024 - KIRIN CAJA 4X6X33CL ;0.0;0.0;0.0;0.0;0.0;25.2;70.56;0.0;20.16;0.0;97.92;20.16;234.0
029000004000024 - ASAHI CAJA 24X33CL ;0.0;0.0;0.0;0.0;0.0;25.22;91.55;0.0;0.0;0.0;77.76;0.0;194.53
030000001000024 - SAPPORO LAGER 24X33 CL ;0.0;0.0;0.0;0.0;0.0;0.0;54.99;0.0;49.98;0.0;172.8;48.0;325.77
031000104000012 - ERDINGER PIKANTUS 50CL CAJA 12 x 50CL;0.0;0.0;0.0;9.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.6
031000105000012 - ERDINGER OKTOBERFEST CAJA12x50;0.0;0.0;0.0;9.6;0.0;0.0;0.0;0.0;0.0;0.0;206.4;0.0;216.0
031000136000012 - ERDINGER URWEISSE 50CL CAJA12x50 CL;0.0;0.0;0.0;9.6;0.0;0.0;0.0;0.0;0.0;0.0;14.4;0.0;24.0
031000145000012 - ERDINGER S/ALCOHOL LIMON 33CL CAJA 12 X 33 CL;2.48;2.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.96
031000302000024 - ERDINGER WEISSBIER LTA 24x50CL ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.4;26.4
034000001000012 - GOD&COS GODELLO COSECHERO CAJA 12X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;348.02;0.0;0.0;0.0;348.02
034000002000012 - MEN&COS GODELLO COSECHERO CAJA 12X75;0.0;0.0;0.0;0.0;0.0;0.0;36.79;0.0;0.0;0.0;0.0;0.0;36.79
034000003000001 - ORIXES GODELLO BRONCE BOTELLA 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
034000003000006 - ORIXES GODELLO BRONCE CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;64.37;0.0;35.4;0.0;0.0;0.0;99.77
034000004000002 - GINEBRA ORIXES DRY GIN PACK 2X70CL;0.0;0.0;0.0;0.0;0.0;0.0;128.33;0.0;0.0;0.0;0.0;0.0;128.33
034000005000012 - FERNANDEZ&MACIAS 100 MENCIA CAJA 12X75CL TTO;0.0;0.0;0.0;0.0;0.0;0.0;46.78;0.0;44.93;0.0;0.0;0.0;91.71
034000006000006 - XOIA SELECCION BCO CAJA 6X75CL;0.0;0.0;0.0;0.0;0.0;0.0;65.78;0.0;27.07;0.0;0.0;0.0;92.85
059000002000001 - JACQUART BRUT 75CL 6 BOT/6 CPS CAJA 6 BOTx75CL+6 COPAS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
059000003000001 - JACQUART MOSAIQ BRUT C/ESTUCHE C/ESTUCHE;0.0;53.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.33
059000004000001 - JACQUART 1.50L MAGNM C/ESTUCHE 1X1.5L C/ESTUCHE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
059000004000003 - JACQUART MAGNUM C/ESTUCHE 3X 1.5L C/ ESTUCHE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1396.8;0.0;1396.8
059000005000001 - JACQUART ROSE 75 CL C/ ESTUCHE 75 CL C/ ESTUCHE;0.0;61.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.72
059000005000006 - JACQUART ROSE 75 CL C/ ESTUCHE 6X75CL C/ESTUCHE;0.0;144.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;915.0;0.0;1059.72
059000006000001 - JACQUART MOSAIQ  BRUT BOT.75CL;0.0;0.0;66.0;39.32;0.0;188.93;88.0;0.0;0.0;0.0;0.0;0.0;382.25
059000006000006 - JACQUART MOSAIQ  BRUT CAJA 6X75CL;0.0;313.44;2403.87;377.85;606.92;585.43;1122.76;671.76;2937.89;2566.4;2945.21;638.17;15169.7
059000007000001 - JACQUART ROSE BOT. 75CL;21.38;0.0;75.0;163.65;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;310.03
059000007000006 - JACQUART ROSE CAJA 6X75CL;0.0;0.0;927.72;0.0;196.38;142.2;157.1;0.0;147.28;857.93;2123.01;147.28;4698.9
059000008000001 - JACQUART BRUT 5 YEARS C/ESTUCH 75CL C/ESTUCHE;0.0;28.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.69
059000008000006 - JACQUART BRUT 5 YEARS C/ESTUCH 6X75CL C/ESTUCHE;0.0;0.0;0.0;0.0;151.97;0.0;0.0;0.0;0.0;137.88;0.0;689.4;979.25
059000009000001 - JACQUART JEROBOAM BOT. 3L;0.0;0.0;0.0;0.0;0.0;0.0;235.75;0.0;0.0;0.0;0.0;0.0;235.75
059000010000001 - JACQUART MATUSALEM 6L BOT. 6L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
059000012000001 - JACQUART BALTASAR BOT. 12L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
059000013000001 - MONTAUDON BRUT 75CL 75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.91;0.0;0.0;28.91
059000013000006 - MONTAUDON BRUT 75CL 6X75CL;0.0;0.0;600.14;0.0;86.72;513.42;333.12;0.0;270.66;208.2;2022.4;421.6;4456.26
059000014000001 - MONTAUDON ROSE 75CL 75cl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.75;0.0;0.0;32.75
059000014000006 - MONTAUDON ROSE 75CL 6X75CL;0.0;0.0;491.3;0.0;0.0;192.63;94.37;0.0;0.0;0.0;543.6;666.49;1988.39
059000016000001 - CUVEE ALPHA VINTAGE BOT. 75 CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.17;69.17
059000016000003 - CUVEE ALPHA VINTAGE CAJA 3X75CL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.93;0.0;0.0;180.93
